@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
317,'2023/06/13 10:16:25:694',3,0,0,0,0,0,0,0,0,0
318,'2023/06/13 10:16:25:714',3,0,0,0,0,0,0,0,0,0
319,'2023/06/13 10:16:25:740',3,0,0,0,0,0,0,0,0,0
320,'2023/06/13 10:16:25:766',3,0,0,0,0,0,0,0,0,0
321,'2023/06/13 10:16:25:790',3,0,0,0,0,0,0,0,0,0
322,'2023/06/13 10:16:25:807',3,0,0,0,0,0,0,0,0,0
323,'2023/06/13 10:16:25:831',3,0,0,0,0,0,0,0,0,0
324,'2023/06/13 10:16:25:856',3,0,0,0,0,0,0,0,0,0
325,'2023/06/13 10:16:25:881',3,0,0,0,0,0,0,0,0,0
326,'2023/06/13 10:16:25:905',3,0,0,0,0,0,0,0,0,0
327,'2023/06/13 10:16:25:925',3,0,0,0,0,0,0,0,0,0
328,'2023/06/13 10:16:25:951',3,0,0,0,0,0,0,0,0,0
329,'2023/06/13 10:16:25:975',3,0,0,0,0,0,0,0,0,0
330,'2023/06/13 10:16:25:995',3,0,0,0,0,0,0,0,0,0
331,'2023/06/13 10:16:26:021',3,0,0,0,0,0,0,0,0,0
332,'2023/06/13 10:16:26:042',3,0,0,0,0,0,0,0,0,0
333,'2023/06/13 10:16:26:068',3,0,0,0,0,0,0,0,0,0
334,'2023/06/13 10:16:26:088',3,0,0,0,0,0,0,0,0,0
335,'2023/06/13 10:16:26:114',3,0,0,0,0,0,0,0,0,0
336,'2023/06/13 10:16:26:134',3,0,0,0,0,0,0,0,0,0
337,'2023/06/13 10:16:26:161',3,0,0,0,0,0,0,0,0,0
338,'2023/06/13 10:16:26:181',3,0,0,0,0,0,0,0,0,0
339,'2023/06/13 10:16:26:205',3,0,0,0,0,0,0,0,0,0
340,'2023/06/13 10:16:26:229',3,0,0,0,0,0,0,0,0,0
341,'2023/06/13 10:16:26:249',3,0,0,0,0,0,0,0,0,0
342,'2023/06/13 10:16:26:273',3,0,0,0,0,0,0,0,0,0
343,'2023/06/13 10:16:26:300',3,0,0,0,0,0.2,0,0,0,0
344,'2023/06/13 10:16:26:319',3,0,0,0,0,0.63,0,0,0,0
345,'2023/06/13 10:16:26:346',3,0,0,0,0,0.88,0,0,0,0
346,'2023/06/13 10:16:26:368',3,0,0,0,0,1,0,0,0,0
347,'2023/06/13 10:16:26:391',3,0,0,0,0,1,0,0,0,0
348,'2023/06/13 10:16:26:410',3,0,0,0,0,1,0,0,0,0
349,'2023/06/13 10:16:26:435',3,0,0,0,0,1,0,0,0,0
350,'2023/06/13 10:16:26:460',3,0,0,0,0,1,0,0,0,0
351,'2023/06/13 10:16:26:484',3,0,0,0,0,1,0,0,0,0
352,'2023/06/13 10:16:26:509',3,470.042053,854.40802,470.042053,854.40802,1,0,0,0,0
353,'2023/06/13 10:16:26:527',3,0,0,0,0,1,0,0,0,0
354,'2023/06/13 10:16:26:553',3,0,0,0,0,1,0,0,0,0
355,'2023/06/13 10:16:26:577',3,0,0,0,0,1,0,0,0,0
356,'2023/06/13 10:16:26:595',3,0,0,0,0,1,0,0,0,0
357,'2023/06/13 10:16:26:619',3,0,0,0,0,1,0,0,0,0
358,'2023/06/13 10:16:26:645',3,0,0,0,0,1,0,0,0,0
359,'2023/06/13 10:16:26:669',3,0,0,0,0,1,0,0,0,0
360,'2023/06/13 10:16:26:689',3,0,0,0,0,1,0,0,0,0
361,'2023/06/13 10:16:26:714',3,0,0,0,0,1,0,0,0,0
362,'2023/06/13 10:16:26:738',3,0,0,0,0,1,0,0,0,0
363,'2023/06/13 10:16:26:763',3,0,0,0,0,1,0,0,0,0
364,'2023/06/13 10:16:26:781',3,0,0,0,0,1,0,0,0,0
365,'2023/06/13 10:16:26:805',3,0,0,0,0,1,0,0,0,0
366,'2023/06/13 10:16:26:830',3,0,0,0,0,1,0,0,0,0
367,'2023/06/13 10:16:26:854',3,0,0,0,0,1,0,0,0,0
368,'2023/06/13 10:16:26:878',3,0,0,0,0,1,0,0,0,0
369,'2023/06/13 10:16:26:902',3,0,0,0,0,1,0,0,0,0
370,'2023/06/13 10:16:26:921',3,0,0,0,0,1,0,0,0,0
371,'2023/06/13 10:16:26:947',3,426.581451,777.74884,426.581451,777.74884,1,0,0,0,0
372,'2023/06/13 10:16:26:972',3,0,0,0,0,1,0,0,0,0
373,'2023/06/13 10:16:26:995',3,0,0,0,0,1,0,0,0,0
374,'2023/06/13 10:16:27:015',3,0,0,489.920563,811.36261,1,0,0,0,0
375,'2023/06/13 10:16:27:041',3,423.191772,806.048523,423.191772,806.048523,1,0,0,0,0
376,'2023/06/13 10:16:27:062',3,465.426361,797.094421,465.426361,797.094421,1,0,0,0,0
377,'2023/06/13 10:16:27:086',3,0,0,0,0,1,0,0,0,0
378,'2023/06/13 10:16:27:112',3,402.279572,920.928589,402.279572,920.928589,1,0,0,0,0
379,'2023/06/13 10:16:27:133',3,446.988068,827.707947,446.988068,827.707947,1,0,0,0,0
380,'2023/06/13 10:16:27:156',3,366.397827,836.667053,366.397827,836.667053,1,0,0,0,0
381,'2023/06/13 10:16:27:181',3,462.662994,817.222229,462.662994,817.222229,1,0,0,0,0
382,'2023/06/13 10:16:27:204',3,0,0,0,0,1,0,0,0,0
383,'2023/06/13 10:16:27:223',3,361.5914,881.769226,361.5914,881.769226,1,0,0,0,0
384,'2023/06/13 10:16:27:249',3,417.067688,803.642029,417.067688,803.642029,1,0,0,0,0
385,'2023/06/13 10:16:27:274',3,0,0,0,0,1,0,0,0,0
386,'2023/06/13 10:16:27:297',3,502.85965,814.312805,502.85965,814.312805,1,0,0,0,0
387,'2023/06/13 10:16:27:316',3,436.748657,853.770569,436.748657,853.770569,1,0,0,0,0
388,'2023/06/13 10:16:27:341',3,797.683105,1125.047974,797.683105,1125.047974,1,0,0,0,0
389,'2023/06/13 10:16:27:366',3,455.174255,871.540466,455.174255,871.540466,1,0,0,0,0
390,'2023/06/13 10:16:27:390',3,0,0,0,0,1,0,0,0,0
391,'2023/06/13 10:16:27:410',3,349.24234,892.253357,349.24234,892.253357,1,0,0,0,0
392,'2023/06/13 10:16:27:434',3,343.369781,857.072388,343.369781,857.072388,1,0,0,0,0
393,'2023/06/13 10:16:27:459',3,875.755493,1031.120483,875.755493,1031.120483,1,0,0,0,0
394,'2023/06/13 10:16:27:479',3,332.781982,907.7677,332.781982,907.7677,1,0,0,0,0
395,'2023/06/13 10:16:27:503',3,725.293579,1084.465332,725.293579,1084.465332,1,0,0,0,0
396,'2023/06/13 10:16:27:527',3,401.339325,921.624451,401.339325,921.624451,1,0,0,0,0
397,'2023/06/13 10:16:27:552',3,0,0,0,0,1,0,0,0,0
398,'2023/06/13 10:16:27:572',3,0,0,0,0,1,0,0,0,0
399,'2023/06/13 10:16:27:595',3,0,0,0,0,1,0,0,0,0
400,'2023/06/13 10:16:27:618',3,0,0,0,0,1,0,0,0,0
401,'2023/06/13 10:16:27:643',3,0,0,0,0,1,0,0,0,0
402,'2023/06/13 10:16:27:669',3,391.306366,812.610291,391.306366,812.610291,1,0,0,0,0
403,'2023/06/13 10:16:27:693',3,400.56485,830.367554,400.56485,830.367554,1,0,0,0,0
404,'2023/06/13 10:16:27:714',3,552.454651,802.854431,552.454651,802.854431,1,0,0,0,0
405,'2023/06/13 10:16:27:738',3,0,0,0,0,0.51,0,0,0,0
406,'2023/06/13 10:16:27:756',3,0,0,0,0,0.09,0,0,0,0
407,'2023/06/13 10:16:27:782',3,627.153076,763.234314,627.153076,763.234314,0,0,0,0,0
408,'2023/06/13 10:16:27:807',3,892.848755,1136.721436,892.848755,1136.721436,0,0,0,0,0
409,'2023/06/13 10:16:27:826',3,0,0,0,0,0,0,0,0,0
410,'2023/06/13 10:16:27:851',3,703.030945,1115.820313,703.030945,1115.820313,0,0,0,0,0
411,'2023/06/13 10:16:27:875',3,0,0,0,0,0,0,0,0,0
412,'2023/06/13 10:16:27:900',3,0,0,0,0,0,0,0,0,0
413,'2023/06/13 10:16:27:923',3,0,0,0,0,0,0,0,0,0
414,'2023/06/13 10:16:27:943',3,0,0,0,0,0,0,0,0,0
415,'2023/06/13 10:16:27:967',3,0,0,0,0,0,0,0,0,0
416,'2023/06/13 10:16:27:993',3,0,0,0,0,0,0,0,0,0
417,'2023/06/13 10:16:28:013',3,0,0,0,0,0,0,0,0,0
418,'2023/06/13 10:16:28:038',3,0,0,0,0,0,0,0,0,0
419,'2023/06/13 10:16:28:064',3,0,0,0,0,0,0,0,0,0
420,'2023/06/13 10:16:28:084',3,0,0,0,0,0,0,0,0,0
421,'2023/06/13 10:16:28:110',3,0,0,0,0,0,0,0,0,0
422,'2023/06/13 10:16:28:130',3,0,0,0,0,0,0,0,0,0
423,'2023/06/13 10:16:28:155',3,0,0,0,0,0,0,0,0,0
424,'2023/06/13 10:16:28:180',3,0,0,0,0,0,0,0,0,0
425,'2023/06/13 10:16:28:199',3,0,0,0,0,0,0,0,0,0
426,'2023/06/13 10:16:28:224',3,0,0,0,0,0,0,0,0,0
427,'2023/06/13 10:16:28:248',3,0,0,0,0,0,0,0,0,0
428,'2023/06/13 10:16:28:274',3,0,0,0,0,0,0,0,0,0
429,'2023/06/13 10:16:28:291',3,0,0,0,0,0,0,0,0,0
430,'2023/06/13 10:16:28:317',3,0,0,0,0,0,0,0,0,0
431,'2023/06/13 10:16:28:343',3,0,0,0,0,0,0,0,0,0
432,'2023/06/13 10:16:28:363',3,0,0,0,0,0,0,0,0,0
433,'2023/06/13 10:16:28:388',3,0,0,0,0,0,0,0,0,0
434,'2023/06/13 10:16:28:413',3,0,0,0,0,0,0,0,0,0
435,'2023/06/13 10:16:28:433',3,0,0,0,0,0,0,0,0,0
436,'2023/06/13 10:16:28:458',3,0,0,0,0,0,0,0,0,0
437,'2023/06/13 10:16:28:482',3,0,0,0,0,0,0,0,0,0
438,'2023/06/13 10:16:28:501',3,0,0,0,0,0,0,0,0,0
439,'2023/06/13 10:16:28:524',3,0,0,0,0,0,0,0,0,0
440,'2023/06/13 10:16:28:550',3,0,0,0,0,0,0,0,0,0
441,'2023/06/13 10:16:28:574',3,0,0,0,0,0,0,0,0,0
442,'2023/06/13 10:16:28:598',3,0,0,0,0,0,0,0,0,0
443,'2023/06/13 10:16:28:616',3,0,0,0,0,0.21,0,0,0,0
444,'2023/06/13 10:16:28:639',3,0,0,0,0,0.77,0,0,0,0
445,'2023/06/13 10:16:28:669',3,0,0,0,0,1,0,0,0,0
446,'2023/06/13 10:16:28:688',3,0,0,0,0,1,0,0,0,0
447,'2023/06/13 10:16:28:711',3,0,0,0,0,1,0,0,0,0
448,'2023/06/13 10:16:28:737',3,426.263672,837.444519,426.263672,837.444519,1,0,0,0,0
449,'2023/06/13 10:16:28:756',3,0,0,0,0,1,0,0,0,0
450,'2023/06/13 10:16:28:780',3,0,0,0,0,1,0,0,0,0
451,'2023/06/13 10:16:28:806',3,0,0,0,0,1,0,0,0,0
452,'2023/06/13 10:16:28:830',3,0,0,0,0,1,0,0,0,0
453,'2023/06/13 10:16:28:850',3,0,0,0,0,1,0,0,0,0
454,'2023/06/13 10:16:28:878',3,0,0,0,0,1,0,0,0,0
455,'2023/06/13 10:16:28:897',3,0,0,0,0,1,0,0,0,0
456,'2023/06/13 10:16:28:923',3,0,0,0,0,1,0,0,0,0
457,'2023/06/13 10:16:28:943',3,0,0,0,0,1,0,0,0,0
458,'2023/06/13 10:16:28:969',3,0,0,0,0,1,0,0,0,0
459,'2023/06/13 10:16:28:988',3,0,0,0,0,1,0,0,0,0
460,'2023/06/13 10:16:29:015',3,0,0,0,0,1,0,0,0,0
461,'2023/06/13 10:16:29:040',3,0,0,0,0,1,0,0,0,0
462,'2023/06/13 10:16:29:060',3,0,0,0,0,1,0,0,0,0
463,'2023/06/13 10:16:29:086',3,422.186249,986.14447,422.186249,986.14447,1,0,0,0,0
464,'2023/06/13 10:16:29:106',3,433.376434,811.91449,433.376434,811.91449,1,0,0,0,0
465,'2023/06/13 10:16:29:132',3,261.043579,826.980347,261.043579,826.980347,1,0,0,0,0
466,'2023/06/13 10:16:29:152',3,464.874329,913.892456,464.874329,913.892456,1,0,0,0,0
467,'2023/06/13 10:16:29:179',3,406.788452,858.004761,406.788452,858.004761,1,0,0,0,0
468,'2023/06/13 10:16:29:200',3,0,0,0,0,1,0,0,0,0
469,'2023/06/13 10:16:29:224',3,0,0,0,0,1,0,0,0,0
470,'2023/06/13 10:16:29:244',3,0,0,0,0,1,0,0,0,0
471,'2023/06/13 10:16:29:269',3,0,0,0,0,1,0,0,0,0
472,'2023/06/13 10:16:29:296',3,0,0,0,0,1,0,0,0,0
473,'2023/06/13 10:16:29:317',3,0,0,0,0,1,0,0,0,0
474,'2023/06/13 10:16:29:342',3,0,0,0,0,1,0,0,0,0
475,'2023/06/13 10:16:29:362',3,0,0,0,0,1,0,0,0,0
476,'2023/06/13 10:16:29:388',3,0,0,0,0,1,0,0,0,0
477,'2023/06/13 10:16:29:409',3,0,0,0,0,1,0,0,0,0
478,'2023/06/13 10:16:29:434',3,0,0,0,0,1,0,0,0,0
479,'2023/06/13 10:16:29:453',3,0,0,0,0,1,0,0,0,0
480,'2023/06/13 10:16:29:480',3,0,0,0,0,1,0,0,0,0
481,'2023/06/13 10:16:29:498',3,0,0,0,0,1,0,0,0,0
482,'2023/06/13 10:16:29:524',3,375.205261,803.332092,375.205261,803.332092,1,0,0,0,0
483,'2023/06/13 10:16:29:548',3,0,0,0,0,1,0,0,0,0
484,'2023/06/13 10:16:29:575',3,380.889618,890.988342,380.889618,890.988342,1,0,0,0,0
485,'2023/06/13 10:16:29:595',3,449.051056,914.461426,449.051056,914.461426,1,0,0,0,0
486,'2023/06/13 10:16:29:621',3,407.914856,873.293701,407.914856,873.293701,1,0,0,0,0
487,'2023/06/13 10:16:29:640',3,0,0,0,0,1,0,0,0,0
488,'2023/06/13 10:16:29:665',3,0,0,0,0,1,0,0,0,0
489,'2023/06/13 10:16:29:688',3,0,0,0,0,1,0,0,0,0
490,'2023/06/13 10:16:29:713',3,377.763367,931.549561,377.763367,931.549561,1,0,0,0,0
491,'2023/06/13 10:16:29:731',3,0,0,0,0,1,0,0,0,0
492,'2023/06/13 10:16:29:757',3,0,0,0,0,1,0,0,0,0
493,'2023/06/13 10:16:29:780',3,0,0,0,0,0.59,0,0,0,0
494,'2023/06/13 10:16:29:805',3,0,0,0,0,0,0,0,0,0
495,'2023/06/13 10:16:29:824',3,0,0,0,0,0,0,0,0,0
496,'2023/06/13 10:16:29:851',3,577.552612,878.658875,577.552612,878.658875,0,0,0,0,0
497,'2023/06/13 10:16:29:874',3,0,0,0,0,0,0,0,0,0
498,'2023/06/13 10:16:29:899',3,633.911987,1117.294189,633.911987,1117.294189,0,0,0,0,0
499,'2023/06/13 10:16:29:920',3,0,0,0,0,0,0,0,0,0
500,'2023/06/13 10:16:29:940',3,0,0,0,0,0,0,0,0,0
501,'2023/06/13 10:16:29:965',3,0,0,0,0,0,0,0,0,0
502,'2023/06/13 10:16:29:991',3,0,0,0,0,0,0,0,0,0
503,'2023/06/13 10:16:30:010',3,0,0,0,0,0,0,0,0,0
504,'2023/06/13 10:16:30:035',3,0,0,0,0,0,0,0,0,0
505,'2023/06/13 10:16:30:063',3,935.010376,1229.911621,935.010376,1229.911621,0,0,0,0,0
506,'2023/06/13 10:16:30:081',3,0,0,0,0,0,0,0,0,0
507,'2023/06/13 10:16:30:105',3,0,0,0,0,0,0,0,0,0
508,'2023/06/13 10:16:30:128',3,0,0,0,0,0,0,0,0,0
509,'2023/06/13 10:16:30:152',3,0,0,0,0,0,0,0,0,0
510,'2023/06/13 10:16:30:177',3,0,0,0,0,0,0,0,0,0
511,'2023/06/13 10:16:30:196',3,0,0,0,0,0,0,0,0,0
512,'2023/06/13 10:16:30:220',3,0,0,0,0,0,0,0,0,0
513,'2023/06/13 10:16:30:244',3,0,0,0,0,0,0,0,0,0
514,'2023/06/13 10:16:30:269',3,0,0,0,0,0,0,0,0,0
515,'2023/06/13 10:16:30:295',3,0,0,0,0,0,0,0,0,0
516,'2023/06/13 10:16:30:314',3,0,0,0,0,0,0,0,0,0
517,'2023/06/13 10:16:30:340',3,0,0,0,0,0,0,0,0,0
518,'2023/06/13 10:16:30:359',3,0,0,0,0,0,0,0,0,0
519,'2023/06/13 10:16:30:382',3,0,0,0,0,0,0,0,0,0
520,'2023/06/13 10:16:30:407',3,0,0,0,0,0,0,0,0,0
521,'2023/06/13 10:16:30:429',3,0,0,0,0,0,0,0,0,0
522,'2023/06/13 10:16:30:454',3,0,0,0,0,0,0,0,0,0
523,'2023/06/13 10:16:30:474',3,0,0,0,0,0,0,0,0,0
524,'2023/06/13 10:16:30:500',3,0,0,0,0,0,0,0,0,0
525,'2023/06/13 10:16:30:526',3,0,0,0,0,0,0,0,0,0
526,'2023/06/13 10:16:30:545',3,0,0,0,0,0,0,0,0,0
527,'2023/06/13 10:16:30:569',3,0,0,0,0,0,0,0,0,0
528,'2023/06/13 10:16:30:594',3,0,0,0,0,0,0,0,0,0
529,'2023/06/13 10:16:30:613',3,0,0,0,0,0,0,0,0,0
530,'2023/06/13 10:16:30:638',3,0,0,0,0,0,0,0,0,0
531,'2023/06/13 10:16:30:663',3,0,0,0,0,0,0,0,0,0
532,'2023/06/13 10:16:30:688',3,0,0,0,0,0,0,0,0,0
533,'2023/06/13 10:16:30:708',3,0,0,0,0,0,0,0,0,0
534,'2023/06/13 10:16:30:732',3,0,0,0,0,0,0,0,0,0
535,'2023/06/13 10:16:30:756',3,0,0,0,0,0,0,0,0,0
536,'2023/06/13 10:16:30:776',3,0,0,0,0,0,0,0,0,0
537,'2023/06/13 10:16:30:799',3,0,0,0,0,0,0,0,0,0
538,'2023/06/13 10:16:30:823',3,0,0,0,0,0,0,0,0,0
539,'2023/06/13 10:16:30:845',3,0,0,0,0,0,0,0,0,0
540,'2023/06/13 10:16:30:869',3,0,0,0,0,0,0,0,0,0
541,'2023/06/13 10:16:30:896',3,0,0,0,0,0,0,0,0,0
542,'2023/06/13 10:16:30:920',3,0,0,0,0,0,0,0,0,0
543,'2023/06/13 10:16:30:940',3,0,0,0,0,0,0,0,0,0
544,'2023/06/13 10:16:30:965',3,0,0,0,0,0,0,0,0,0
545,'2023/06/13 10:16:30:990',3,0,0,0,0,0,0,0,0,0
546,'2023/06/13 10:16:31:009',3,0,0,0,0,0,0,0,0,0
547,'2023/06/13 10:16:31:034',3,0,0,0,0,0,0,0,0,0
548,'2023/06/13 10:16:31:060',3,0,0,0,0,0,0,0,0,0
549,'2023/06/13 10:16:31:079',3,0,0,0,0,0,0,0,0,0
550,'2023/06/13 10:16:31:106',3,0,0,0,0,0,0,0,0,0
551,'2023/06/13 10:16:31:130',3,0,0,0,0,0,0,0,0,0
552,'2023/06/13 10:16:31:149',3,0,0,0,0,0,0,0,0,0
553,'2023/06/13 10:16:31:174',3,0,0,0,0,0,0,0,0,0
554,'2023/06/13 10:16:31:199',3,0,0,0,0,0,0,0,0,0
555,'2023/06/13 10:16:31:218',3,0,0,0,0,0,0,0,0,0
556,'2023/06/13 10:16:31:242',3,0,0,0,0,0.03,0,0,0,0
557,'2023/06/13 10:16:31:265',3,0,0,0,0,0.16,0,0,0,0
558,'2023/06/13 10:16:31:288',3,0,0,0,0,0.52,0,0,0,0
559,'2023/06/13 10:16:31:314',3,0,0,0,0,0.89,0,0,0,0
560,'2023/06/13 10:16:31:337',3,0,0,0,0,1,0,0,0,0
561,'2023/06/13 10:16:31:358',3,0,0,0,0,1,0,0,0,0
562,'2023/06/13 10:16:31:382',3,0,0,0,0,1,0,0,0,0
563,'2023/06/13 10:16:31:408',3,0,0,0,0,1,0,0,0,0
564,'2023/06/13 10:16:31:430',3,374.671722,1271.429565,374.671722,1271.429565,1,0,0,0,0
565,'2023/06/13 10:16:31:450',3,0,0,0,0,1,0,0,0,0
566,'2023/06/13 10:16:31:474',3,0,0,0,0,1,0,0,0,0
567,'2023/06/13 10:16:31:498',3,0,0,0,0,1,0,0,0,0
568,'2023/06/13 10:16:31:524',3,0,0,0,0,1,0,0,0,0
569,'2023/06/13 10:16:31:544',3,0,0,0,0,1,0,0,0,0
570,'2023/06/13 10:16:31:572',3,366.419312,727.251831,366.419312,727.251831,1,0,0,0,0
571,'2023/06/13 10:16:31:591',3,738.571716,1051.621948,738.571716,1051.621948,1,0,0,0,0
572,'2023/06/13 10:16:31:615',3,0,0,0,0,1,0,0,0,0
573,'2023/06/13 10:16:31:639',3,0,0,0,0,1,0,0,0,0
574,'2023/06/13 10:16:31:661',3,0,0,0,0,1,0,0,0,0
575,'2023/06/13 10:16:31:686',3,0,0,0,0,1,0,0,0,0
576,'2023/06/13 10:16:31:705',3,0,0,0,0,1,0,0,0,0
577,'2023/06/13 10:16:31:729',3,0,0,0,0,1,0,0,0,0
578,'2023/06/13 10:16:31:755',3,528.621277,811.066956,528.621277,811.066956,1,0,0,0,0
579,'2023/06/13 10:16:31:779',3,216.085495,827.985657,216.085495,827.985657,1,0,0,0,0
580,'2023/06/13 10:16:31:798',3,0,0,0,0,1,0,0,0,0
581,'2023/06/13 10:16:31:822',3,791.065735,1084.016113,791.065735,1084.016113,1,0,0,0,0
582,'2023/06/13 10:16:31:849',3,612.84845,967.170288,612.84845,967.170288,1,0,0,0,0
583,'2023/06/13 10:16:31:870',3,779.009033,891.067383,779.009033,891.067383,1,0,0,0,0
584,'2023/06/13 10:16:31:895',3,729.821533,1089.29248,729.821533,1089.29248,1,0,0,0,0
585,'2023/06/13 10:16:31:916',3,906.934448,1007.472717,906.934448,1007.472717,1,0,0,0,0
586,'2023/06/13 10:16:31:940',3,0,0,0,0,1,0,0,0,0
587,'2023/06/13 10:16:31:965',3,0,0,0,0,1,0,0,0,0
588,'2023/06/13 10:16:31:984',3,0,0,0,0,1,0,0,0,0
589,'2023/06/13 10:16:32:009',3,0,0,0,0,1,0,0,0,0
590,'2023/06/13 10:16:32:036',3,0,0,0,0,1,0,0,0,0
591,'2023/06/13 10:16:32:056',3,0,0,0,0,1,0,0,0,0
592,'2023/06/13 10:16:32:080',3,0,0,0,0,1,0,0,0,0
593,'2023/06/13 10:16:32:101',3,403.738068,1027.865845,403.738068,1027.865845,1,0,0,0,0
594,'2023/06/13 10:16:32:127',3,0,0,0,0,1,0,0,0,0
595,'2023/06/13 10:16:32:146',3,0,0,0,0,1,0,0,0,0
596,'2023/06/13 10:16:32:173',3,741.666809,1047.953369,741.666809,1047.953369,1,0,0,0,0
597,'2023/06/13 10:16:32:193',3,0,0,0,0,1,0,0,0,0
598,'2023/06/13 10:16:32:215',3,0,0,0,0,0.99,0,0,0,0
599,'2023/06/13 10:16:32:243',3,0,0,0,0,0.96,0,0,0,0
600,'2023/06/13 10:16:32:262',3,0,0,0,0,0.81,0,0,0,0
601,'2023/06/13 10:16:32:287',3,0,0,0,0,0.49,0,0,0,0
602,'2023/06/13 10:16:32:311',3,0,0,0,0,0.04,0,0,0,0
603,'2023/06/13 10:16:32:336',3,0,0,0,0,0,0,0,0,0
604,'2023/06/13 10:16:32:355',3,0,0,0,0,0,0,0,0,0
605,'2023/06/13 10:16:32:380',3,0,0,0,0,0,0,0,0,0
606,'2023/06/13 10:16:32:406',3,0,0,0,0,0,0,0,0,0
607,'2023/06/13 10:16:32:425',3,0,0,0,0,0,0,0,0,0
608,'2023/06/13 10:16:32:449',3,0,0,0,0,0,0,0,0,0
609,'2023/06/13 10:16:32:475',3,0,0,0,0,0,0,0,0,0
610,'2023/06/13 10:16:32:501',3,0,0,0,0,0,0,0,0,0
611,'2023/06/13 10:16:32:519',3,0,0,0,0,0,0,0,0,0
612,'2023/06/13 10:16:32:544',3,0,0,0,0,0,0,0,0,0
613,'2023/06/13 10:16:32:570',3,643.185974,964.161011,643.185974,964.161011,0,0,0,0,0
614,'2023/06/13 10:16:32:588',3,0,0,0,0,0,0,0,0,0
615,'2023/06/13 10:16:32:614',3,0,0,0,0,0,0,0,0,0
616,'2023/06/13 10:16:32:638',3,0,0,0,0,0,0,0,0,0
617,'2023/06/13 10:16:32:657',3,0,0,0,0,0,0,0,0,0
618,'2023/06/13 10:16:32:685',3,366.911041,783.081543,366.911041,783.081543,0,0,0,0,0
619,'2023/06/13 10:16:32:704',3,0,0,0,0,0,0,0,0,0
620,'2023/06/13 10:16:32:730',3,0,0,0,0,0,0,0,0,0
621,'2023/06/13 10:16:32:755',3,0,0,0,0,0,0,0,0,0
622,'2023/06/13 10:16:32:777',3,946.348755,1209.19043,946.348755,1209.19043,0,0,0,0,0
623,'2023/06/13 10:16:32:797',3,0,0,0,0,0,0,0,0,0
624,'2023/06/13 10:16:32:822',3,0,0,0,0,0,0,0,0,0
625,'2023/06/13 10:16:32:847',3,0,0,0,0,0,0,0,0,0
626,'2023/06/13 10:16:32:867',3,0,0,0,0,0,0,0,0,0
627,'2023/06/13 10:16:32:890',3,0,0,0,0,0,0,0,0,0
628,'2023/06/13 10:16:32:914',3,0,0,0,0,0,0,0,0,0
629,'2023/06/13 10:16:32:940',3,0,0,0,0,0,0,0,0,0
630,'2023/06/13 10:16:32:959',3,0,0,0,0,0,0,0,0,0
631,'2023/06/13 10:16:32:982',3,0,0,0,0,0,0,0,0,0
632,'2023/06/13 10:16:33:005',3,0,0,0,0,0,0,0,0,0
633,'2023/06/13 10:16:33:030',3,0,0,0,0,0,0,0,0,0
634,'2023/06/13 10:16:33:054',3,299.633392,964.701416,299.633392,964.701416,0,0,0,0,0
635,'2023/06/13 10:16:33:079',3,0,0,0,0,0,0,0,0,0
636,'2023/06/13 10:16:33:098',3,0,0,0,0,0,0,0,0,0
637,'2023/06/13 10:16:33:124',3,0,0,0,0,0,0,0,0,0
638,'2023/06/13 10:16:33:150',3,0,0,0,0,0,0,0,0,0
639,'2023/06/13 10:16:33:169',3,0,0,0,0,0,0,0,0,0
640,'2023/06/13 10:16:33:193',3,0,0,0,0,0,0,0,0,0
641,'2023/06/13 10:16:33:218',3,0,0,0,0,0,0,0,0,0
642,'2023/06/13 10:16:33:237',3,0,0,0,0,0,0,0,0,0
643,'2023/06/13 10:16:33:262',3,0,0,0,0,0,0,0,0,0
644,'2023/06/13 10:16:33:288',3,0,0,0,0,0,0,0,0,0
645,'2023/06/13 10:16:33:306',3,0,0,0,0,0,0,0,0,0
646,'2023/06/13 10:16:33:331',3,0,0,0,0,0,0,0,0,0
647,'2023/06/13 10:16:33:356',3,0,0,0,0,0,0,0,0,0
648,'2023/06/13 10:16:33:382',3,0,0,0,0,0,0,0,0,0
649,'2023/06/13 10:16:33:402',3,0,0,0,0,0,0,0,0,0
650,'2023/06/13 10:16:33:429',3,0,0,0,0,0,0,0,0,0
651,'2023/06/13 10:16:33:448',3,0,0,0,0,0,0,0,0,0
652,'2023/06/13 10:16:33:475',3,0,0,0,0,0,0,0,0,0
653,'2023/06/13 10:16:33:494',3,0,0,0,0,0,0,0,0,0
654,'2023/06/13 10:16:33:521',3,0,0,0,0,0,0,0,0,0
655,'2023/06/13 10:16:33:542',3,0,0,0,0,0,0,0,0,0
656,'2023/06/13 10:16:33:567',3,0,0,0,0,0,0,0,0,0
657,'2023/06/13 10:16:33:586',3,0,0,0,0,0.01,0,0,0,0
658,'2023/06/13 10:16:33:611',3,0,0,0,0,0.09,0,0,0,0
659,'2023/06/13 10:16:33:634',3,0,0,0,0,0.54,0,0,0,0
